lambda,turn,seedPopulation,error
3.7,31,95.8448,0.43371849683224184
3.7,32,95.8448,0.43371849683224184
3.7,33,95.8448,0.43371849683224184
3.7,34,95.8448,0.43371849683224184
3.7,35,95.8448,0.43371849683224184
3.7,36,95.8448,0.43371849683224184
3.7,37,95.8448,0.43371849683224184
3.7,38,95.8448,0.43371849683224184
3.7,39,95.8448,0.43371849683224184
3.7,40,95.8448,0.43371849683224184
3.7,41,95.8448,0.43371849683224184
3.7,42,95.8448,0.43371849683224184
3.7,43,95.8448,0.43371849683224184
3.7,44,95.8448,0.43371849683224184
3.7,45,95.8448,0.43371849683224184
3.7,46,95.8448,0.43371849683224184
3.7,47,95.8448,0.43371849683224184
3.7,48,95.8448,0.43371849683224184
3.7,49,95.8448,0.43371849683224184
3.75,0,1.0,0.0
3.75,1,3.7528,0.05042110796932553
3.75,2,14.139,0.21339945812127148
3.75,3,51.1848,0.7167168312456198
3.75,4,88.9759,0.6087888064338784
3.75,5,95.3102,0.44271123463121853
3.75,6,96.0301,0.41646531530422237
3.75,7,96.1039,0.41383093124449033
3.75,8,96.1104,0.41351183997139174
3.75,9,96.1104,0.41351183997139174
3.75,10,96.1104,0.41351183997139174
3.75,11,96.1104,0.41351183997139174
3.75,12,96.1104,0.41351183997139174
3.75,13,96.1104,0.41351183997139174
3.75,14,96.1104,0.41351183997139174
3.75,15,96.1104,0.41351183997139174
3.75,16,96.1104,0.41351183997139174
3.75,17,96.1104,0.41351183997139174
3.75,18,96.1104,0.41351183997139174
3.75,19,96.1104,0.41351183997139174
3.75,20,96.1104,0.41351183997139174
3.75,21,96.1104,0.41351183997139174
3.75,22,96.1104,0.41351183997139174
3.75,23,96.1104,0.41351183997139174
3.75,24,96.1104,0.41351183997139174
3.75,25,96.1104,0.41351183997139174
3.75,26,96.1104,0.41351183997139174
3.75,27,96.1104,0.41351183997139174
3.75,28,96.1104,0.41351183997139174
3.75,29,96.1104,0.41351183997139174
3.75,30,96.1104,0.41351183997139174
3.75,31,96.1104,0.41351183997139174
3.75,32,96.1104,0.41351183997139174
3.75,33,96.1104,0.41351183997139174
3.75,34,96.1104,0.41351183997139174
3.75,35,96.1104,0.41351183997139174
3.75,36,96.1104,0.41351183997139174
3.75,37,96.1104,0.41351183997139174
3.75,38,96.1104,0.41351183997139174
3.75,39,96.1104,0.41351183997139174
3.75,40,96.1104,0.41351183997139174
3.75,41,96.1104,0.41351183997139174
3.75,42,96.1104,0.41351183997139174
3.75,43,96.1104,0.41351183997139174
3.75,44,96.1104,0.41351183997139174
3.75,45,96.1104,0.41351183997139174
3.75,46,96.1104,0.41351183997139174
3.75,47,96.1104,0.41351183997139174
3.75,48,96.1104,0.41351183997139174
3.75,49,96.1104,0.41351183997139174
3.8,0,1.0,0.0
3.8,1,3.7935,0.05034186550232267
3.8,2,14.3575,0.21417752503122323
3.8,3,52.3914,0.7203443801219009
3.8,4,89.6959,0.5879257021380653
3.8,5,95.5319,0.43337360258988156
3.8,6,96.0788,0.41315434087378833
3.8,7,96.1594,0.4098598458674019
3.8,8,96.1639,0.40979658163483634
3.8,9,96.1639,0.40979658163483634
3.8,10,96.1639,0.40979658163483634
3.8,11,96.1639,0.40979658163483634
3.8,12,96.1639,0.40979658163483634
3.8,13,96.1639,0.40979658163483634
3.8,14,96.1639,0.40979658163483634
3.8,15,96.1639,0.40979658163483634
3.8,16,96.1639,0.40979658163483634
3.8,17,96.1639,0.40979658163483634
3.8,18,96.1639,0.40979658163483634
3.8,19,96.1639,0.40979658163483634
3.8,20,96.1639,0.40979658163483634
3.8,21,96.1639,0.40979658163483634
3.8,22,96.1639,0.40979658163483634
3.8,23,96.1639,0.40979658163483634
3.8,24,96.1639,0.40979658163483634
3.8,25,96.1639,0.40979658163483634
3.8,26,96.1639,0.40979658163483634
3.8,27,96.1639,0.40979658163483634
3.8,28,96.1639,0.40979658163483634
3.8,29,96.1639,0.40979658163483634
3.8,30,96.1639,0.40979658163483634
3.8,31,96.1639,0.40979658163483634
3.8,32,96.1639,0.40979658163483634
3.8,33,96.1639,0.40979658163483634
3.8,34,96.1639,0.40979658163483634
3.8,35,96.1639,0.40979658163483634
3.8,36,96.1639,0.40979658163483634
3.8,37,96.1639,0.40979658163483634
3.8,38,96.1639,0.40979658163483634
3.8,39,96.1639,0.40979658163483634
3.8,40,96.1639,0.40979658163483634
3.8,41,96.1639,0.40979658163483634
3.8,42,96.1639,0.40979658163483634
3.8,43,96.1639,0.40979658163483634
3.8,44,96.1639,0.40979658163483634
3.8,45,96.1639,0.40979658163483634
3.8,46,96.1639,0.40979658163483634
3.8,47,96.1639,0.40979658163483634
3.8,48,96.1639,0.40979658163483634
3.8,49,96.1639,0.40979658163483634
3.85,0,1.0,0.0
3.85,1,3.8427,0.05065521877370127
3.85,2,14.6839,0.21640550669799374
3.85,3,54.0941,0.7260003315178878
3.85,4,90.5488,0.5635315371850709
3.85,5,95.7953,0.4135140751234019
3.85,6,96.3725,0.3913183598835843
3.85,7,96.4156,0.3897907059569974
3.85,8,96.4156,0.3897907059569974
3.85,9,96.4156,0.3897907059569974
3.85,10,96.4156,0.3897907059569974
3.85,11,96.4156,0.3897907059569974
3.85,12,96.4156,0.3897907059569974
3.85,13,96.4156,0.3897907059569974
3.85,14,96.4156,0.3897907059569974
3.85,15,96.4156,0.3897907059569974
3.85,16,96.4156,0.3897907059569974
3.85,17,96.4156,0.3897907059569974
3.85,18,96.4156,0.3897907059569974
3.85,19,96.4156,0.3897907059569974
3.85,20,96.4156,0.3897907059569974
3.85,21,96.4156,0.3897907059569974
3.85,22,96.4156,0.3897907059569974
3.85,23,96.4156,0.3897907059569974
3.85,24,96.4156,0.3897907059569974
3.85,25,96.4156,0.3897907059569974
3.85,26,96.4156,0.3897907059569974
3.85,27,96.4156,0.3897907059569974
3.85,28,96.4156,0.3897907059569974
3.85,29,96.4156,0.3897907059569974
3.85,30,96.4156,0.3897907059569974
3.85,31,96.4156,0.3897907059569974
3.85,32,96.4156,0.3897907059569974
3.85,33,96.4156,0.3897907059569974
3.85,34,96.4156,0.3897907059569974
3.85,35,96.4156,0.3897907059569974
3.85,36,96.4156,0.3897907059569974
3.85,37,96.4156,0.3897907059569974
3.85,38,96.4156,0.3897907059569974
3.85,39,96.4156,0.3897907059569974
3.85,40,96.4156,0.3897907059569974
3.85,41,96.4156,0.3897907059569974
3.85,42,96.4156,0.3897907059569974
3.85,43,96.4156,0.3897907059569974
3.85,44,96.4156,0.3897907059569974
3.85,45,96.4156,0.3897907059569974
3.85,46,96.4156,0.3897907059569974
3.85,47,96.4156,0.3897907059569974
3.85,48,96.4156,0.3897907059569974
3.85,49,96.4156,0.3897907059569974
3.9,0,1.0,0.0
3.9,1,3.897,0.05128806035554412
3.9,2,15.2276,0.22431435862978333
3.9,3,56.1372,0.7365073804703002
3.9,4,91.0719,0.5565215751976638
3.9,5,95.7673,0.4177856575677481
3.9,6,96.2563,0.3986260508077777
3.9,7,96.3054,0.3968953698525155
3.9,8,96.3092,0.39679176491058854
3.9,9,96.3092,0.39679176491058854
3.9,10,96.3092,0.39679176491058854
3.9,11,96.3092,0.39679176491058854
3.9,12,96.3092,0.39679176491058854
3.9,13,96.3092,0.39679176491058854
3.9,14,96.3092,0.39679176491058854
3.9,15,96.3092,0.39679176491058854
3.9,16,96.3092,0.39679176491058854
3.9,17,96.3092,0.39679176491058854
3.9,18,96.3092,0.39679176491058854
3.9,19,96.3092,0.39679176491058854
3.9,20,96.3092,0.39679176491058854
3.9,21,96.3092,0.39679176491058854
3.9,22,96.3092,0.39679176491058854
3.9,23,96.3092,0.39679176491058854
3.9,24,96.3092,0.39679176491058854
3.9,25,96.3092,0.39679176491058854
3.9,26,96.3092,0.39679176491058854
3.9,27,96.3092,0.39679176491058854
3.9,28,96.3092,0.39679176491058854
3.9,29,96.3092,0.39679176491058854
3.9,30,96.3092,0.39679176491058854
3.9,31,96.3092,0.39679176491058854
3.9,32,96.3092,0.39679176491058854
3.9,33,96.3092,0.39679176491058854
3.9,34,96.3092,0.39679176491058854
3.9,35,96.3092,0.39679176491058854
3.9,36,96.3092,0.39679176491058854
3.9,37,96.3092,0.39679176491058854
3.9,38,96.3092,0.39679176491058854
3.9,39,96.3092,0.39679176491058854
3.9,40,96.3092,0.39679176491058854
3.9,41,96.3092,0.39679176491058854
3.9,42,96.3092,0.39679176491058854
3.9,43,96.3092,0.39679176491058854
3.9,44,96.3092,0.39679176491058854
3.9,45,96.3092,0.39679176491058854
3.9,46,96.3092,0.39679176491058854
3.9,47,96.3092,0.39679176491058854
3.9,48,96.3092,0.39679176491058854
3.9,49,96.3092,0.39679176491058854
3.95,0,1.0,0.0
3.95,1,3.9573,0.05136359102311561
3.95,2,15.67,0.22665702557170597
3.95,3,58.1104,0.7365780205376993
3.95,4,92.2291,0.5054600275679775
3.95,5,96.5328,0.3611846588169243
3.95,6,96.8872,0.34554563007117167
3.95,7,96.9061,0.34505104315621793
3.95,8,96.9061,0.34505104315621793
3.95,9,96.9061,0.34505104315621793
3.95,10,96.9061,0.34505104315621793
3.95,11,96.9061,0.34505104315621793
3.95,12,96.9061,0.34505104315621793
3.95,13,96.9061,0.34505104315621793
3.95,14,96.9061,0.34505104315621793
3.95,15,96.9061,0.34505104315621793
3.95,16,96.9061,0.34505104315621793
3.95,17,96.9061,0.34505104315621793
3.95,18,96.9061,0.34505104315621793
3.95,19,96.9061,0.34505104315621793
3.95,20,96.9061,0.34505104315621793
3.95,21,96.9061,0.34505104315621793
3.95,22,96.9061,0.34505104315621793
3.95,23,96.9061,0.34505104315621793
3.95,24,96.9061,0.34505104315621793
3.95,25,96.9061,0.34505104315621793
3.95,26,96.9061,0.34505104315621793
3.95,27,96.9061,0.34505104315621793
3.95,28,96.9061,0.34505104315621793
3.95,29,96.9061,0.34505104315621793
3.95,30,96.9061,0.34505104315621793
3.95,31,96.9061,0.34505104315621793
3.95,32,96.9061,0.34505104315621793
3.95,33,96.9061,0.34505104315621793
3.95,34,96.9061,0.34505104315621793
3.95,35,96.9061,0.34505104315621793
3.95,36,96.9061,0.34505104315621793
3.95,37,96.9061,0.34505104315621793
3.95,38,96.9061,0.34505104315621793
3.95,39,96.9061,0.34505104315621793
3.95,40,96.9061,0.34505104315621793
3.95,41,96.9061,0.34505104315621793
3.95,42,96.9061,0.34505104315621793
3.95,43,96.9061,0.34505104315621793
3.95,44,96.9061,0.34505104315621793
3.95,45,96.9061,0.34505104315621793
3.95,46,96.9061,0.34505104315621793
3.95,47,96.9061,0.34505104315621793
3.95,48,96.9061,0.34505104315621793
3.95,49,96.9061,0.34505104315621793
4.0,0,1.0,0.0
4.0,1,4.0093,0.051681262943666706
4.0,2,16.0179,0.23067033867823028
4.0,3,59.7293,0.7425185387072304
4.0,4,92.4425,0.4985080210902737
4.0,5,96.4902,0.36504772844243405
4.0,6,96.7984,0.3518203386646377
4.0,7,96.8406,0.34952797491057197
4.0,8,96.8412,0.3495270171688247
4.0,9,96.8412,0.3495270171688247
4.0,10,96.8412,0.3495270171688247
4.0,11,96.8412,0.3495270171688247
4.0,12,96.8412,0.3495270171688247
4.0,13,96.8412,0.3495270171688247
4.0,14,96.8412,0.3495270171688247
4.0,15,96.8412,0.3495270171688247
4.0,16,96.8412,0.3495270171688247
4.0,17,96.8412,0.3495270171688247
4.0,18,96.8412,0.3495270171688247
4.0,19,96.8412,0.3495270171688247
4.0,20,96.8412,0.3495270171688247
4.0,21,96.8412,0.3495270171688247
4.0,22,96.8412,0.3495270171688247
4.0,23,96.8412,0.3495270171688247
4.0,24,96.8412,0.3495270171688247
4.0,25,96.8412,0.3495270171688247
4.0,26,96.8412,0.3495270171688247
4.0,27,96.8412,0.3495270171688247
4.0,28,96.8412,0.3495270171688247
4.0,29,96.8412,0.3495270171688247
4.0,30,96.8412,0.3495270171688247
4.0,31,96.8412,0.3495270171688247
4.0,32,96.8412,0.3495270171688247
4.0,33,96.8412,0.3495270171688247
4.0,34,96.8412,0.3495270171688247
4.0,35,96.8412,0.3495270171688247
4.0,36,96.8412,0.3495270171688247
4.0,37,96.8412,0.3495270171688247
4.0,38,96.8412,0.3495270171688247
4.0,39,96.8412,0.3495270171688247
4.0,40,96.8412,0.3495270171688247
4.0,41,96.8412,0.3495270171688247
4.0,42,96.8412,0.3495270171688247
4.0,43,96.8412,0.3495270171688247
4.0,44,96.8412,0.3495270171688247
4.0,45,96.8412,0.3495270171688247
4.0,46,96.8412,0.3495270171688247
4.0,47,96.8412,0.3495270171688247
4.0,48,96.8412,0.3495270171688247
4.0,49,96.8412,0.3495270171688247
